#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	Assembly_name	Gene_observation_ID
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_106/Assemblies/DTU2019-1206-PRJ1139-Klebsiella-pneumoniae-1D-1216_R1_001.fa	NODE_13_length_179105_cov_8.616545	66986	67846	-	blaSHV-36_1_AF467947	1-861/861	===============	0/0	100.00	100.00	user_db	blaSHV-36_1_AF467947	ODID_ERR4014562	i2672
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_106/Assemblies/DTU2019-1206-PRJ1139-Klebsiella-pneumoniae-1D-1216_R1_001.fa	NODE_18_length_143497_cov_9.976592	14213	14632	+	fosA_3_ACWO01000079	1-420/420	===============	0/0	100.00	100.00	user_db	fosA_3_ACWO01000079	ODID_ERR4014562	i2673
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_106/Assemblies/DTU2019-1206-PRJ1139-Klebsiella-pneumoniae-1D-1216_R1_001.fa	NODE_36_length_37801_cov_9.824309	29635	32787	-	OqxB_1_EU370913	1-3153/3153	===============	0/0	100.00	99.27	user_db	OqxB_1_EU370913	ODID_ERR4014562	i2674
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_106/Assemblies/DTU2019-1206-PRJ1139-Klebsiella-pneumoniae-1D-1216_R1_001.fa	NODE_36_length_37801_cov_9.824309	32811	33986	-	OqxA_1_EU370913	1-1176/1176	===============	0/0	100.00	99.06	user_db	OqxA_1_EU370913	ODID_ERR4014562	i2675
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1209-PRJ1139-Escherichia-coli-1D-1219_R1_001.fa	NODE_27_length_12456_cov_5.411587	2631	3128	+	dfrA12_8_AM040708	1-498/498	===============	0/0	100.00	100.00	user_db	dfrA12_8_AM040708	ODID_ERR4014565	i2676
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1209-PRJ1139-Escherichia-coli-1D-1219_R1_001.fa	NODE_27_length_12456_cov_5.411587	3526	4327	+	aadA2_1_NC_010870	18-819/819	===============	0/0	97.92	99.88	user_db	aadA2_1_NC_010870	ODID_ERR4014565	i2677
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1209-PRJ1139-Escherichia-coli-1D-1219_R1_001.fa	NODE_27_length_12456_cov_5.411587	4589	5848	+	cmlA1_1_M64556	1-1260/1260	===============	0/0	100.00	99.92	user_db	cmlA1_1_M64556	ODID_ERR4014565	i2678
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1209-PRJ1139-Escherichia-coli-1D-1219_R1_001.fa	NODE_27_length_12456_cov_5.411587	9752	10543	-	sul3_2_AJ459418	1-792/792	===============	0/0	100.00	100.00	user_db	sul3_2_AJ459418	ODID_ERR4014565	i2679
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1209-PRJ1139-Escherichia-coli-1D-1219_R1_001.fa	NODE_28_length_11854_cov_171.919331	4069	4929	+	blaTEM-1C_1_FJ560503	1-861/861	===============	0/0	100.00	100.00	user_db	blaTEM-1C_1_FJ560503	ODID_ERR4014565	i2680
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1209-PRJ1139-Escherichia-coli-1D-1219_R1_001.fa	NODE_30_length_3956_cov_5.033429	1107	2353	+	tet(A)_6_AF534183	1-1247/1275	===============	0/0	97.80	100.00	user_db	tet(A)_6_AF534183	ODID_ERR4014565	i2681
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1211-PRJ1139-Citrobacter-freundii-1D-1221_R1_001.fa	NODE_23_length_54039_cov_7.703035	20589	21734	-	blaCMY-2_1_X91840	1-1146/1146	===============	0/0	100.00	100.00	user_db	blaCMY-2_1_X91840	ODID_ERR4014566	i2682
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1211-PRJ1139-Citrobacter-freundii-1D-1221_R1_001.fa	NODE_4_length_255336_cov_6.658786	50727	51371	-	qnrB32_1_JN173054	1-645/645	===============	0/0	100.00	100.00	user_db	qnrB32_1_JN173054	ODID_ERR4014566	i2683
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1212-PRJ1139-Citrobacter-koseri-1D-1222_R1_001.fa	NODE_9_length_218834_cov_3.925563	124732	125631	-	blaCKO-1_1_AF477396	1-903/903	========/======	1/3	99.67	98.45	user_db	blaCKO-1_1_AF477396	ODID_ERR4014567	i2684
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1213-PRJ1139-Proteus-vulgaris-1D-1223_R1_001.fa	NODE_4_length_378516_cov_17.431651	126406	127302	+	hugA_1_AF324468	1-897/897	===============	0/0	100.00	91.30	user_db	hugA_1_AF324468	ODID_ERR4014568	i2685
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_118/Assemblies/DTU2019-2261-PRJ1139-Escherichia-coli-1D-1224_R1_001.fa	NODE_36_length_41958_cov_1.596448	39829	40689	+	blaSHV-12_1_KF976405	1-861/861	===============	0/0	100.00	100.00	user_db	blaSHV-12_1_KF976405	ODID_ERR4014569	i2686
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1215-PRJ1139-Escherichia-coli-1D-1225_R1_001.fa	NODE_43_length_14831_cov_11.292369	7218	10667	+	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.31	user_db	sitABCD_1_AY598030	ODID_ERR4014570	i2687
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1215-PRJ1139-Escherichia-coli-1D-1225_R1_001.fa	NODE_48_length_10219_cov_9.783492	6412	7278	-	sul1_5_EU780013	1-867/867	===============	0/0	100.00	99.89	user_db	sul1_5_EU780013	ODID_ERR4014570	i2688
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1215-PRJ1139-Escherichia-coli-1D-1225_R1_001.fa	NODE_48_length_10219_cov_9.783492	7798	8586	-	aadA5_1_AF137361	1-789/789	===============	0/0	100.00	100.00	user_db	aadA5_1_AF137361	ODID_ERR4014570	i2689
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1215-PRJ1139-Escherichia-coli-1D-1225_R1_001.fa	NODE_48_length_10219_cov_9.783492	8717	9190	-	dfrA17_1_FJ460238	1-474/474	===============	0/0	100.00	99.79	user_db	dfrA17_1_FJ460238	ODID_ERR4014570	i2690
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1215-PRJ1139-Escherichia-coli-1D-1225_R1_001.fa	NODE_60_length_6910_cov_8.957541	1562	2808	-	tet(A)_6_AF534183	1-1247/1275	===============	0/0	97.80	100.00	user_db	tet(A)_6_AF534183	ODID_ERR4014570	i2691
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1215-PRJ1139-Escherichia-coli-1D-1225_R1_001.fa	NODE_60_length_6910_cov_8.957541	3787	4623	-	aph(6)-Id_1_M28829	1-837/837	===============	0/0	100.00	99.88	user_db	aph(6)-Id_1_M28829	ODID_ERR4014570	i2692
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1215-PRJ1139-Escherichia-coli-1D-1225_R1_001.fa	NODE_60_length_6910_cov_8.957541	4623	5426	-	aph(3'')-Ib_5_AF321551	1-804/804	===============	0/0	100.00	100.00	user_db	aph(3'')-Ib_5_AF321551	ODID_ERR4014570	i2693
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1216-PRJ1139-Escherichia-coli-1D-1226_R1_001.fa	NODE_5_length_275694_cov_12.266142	4504	7953	-	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.28	user_db	sitABCD_1_AY598030	ODID_ERR4014571	i2694
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1217-PRJ1139-Escherichia-coli-1D-1227_R1_001.fa	NODE_17_length_86233_cov_9.945439	16252	17112	-	blaTEM-1B_1_AY458016	1-861/861	===============	0/0	100.00	100.00	user_db	blaTEM-1B_1_AY458016	ODID_ERR4014572	i2695
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1217-PRJ1139-Escherichia-coli-1D-1227_R1_001.fa	NODE_18_length_81494_cov_14.450674	10032	13476	-	sitABCD_1_AY598030	6-3459/3459	========/======	3/9	99.60	97.34	user_db	sitABCD_1_AY598030	ODID_ERR4014572	i2696
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1218-PRJ1139-Escherichia-coli-1D-1228_R1_001.fa	NODE_7_length_245955_cov_10.774045	4357	7806	-	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.28	user_db	sitABCD_1_AY598030	ODID_ERR4014573	i2697
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1219-PRJ1139-Escherichia-coli-1D-1229_R1_001.fa	NODE_22_length_105704_cov_4.693503	82051	85500	+	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.34	user_db	sitABCD_1_AY598030	ODID_ERR4014574	i2698
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1219-PRJ1139-Escherichia-coli-1D-1229_R1_001.fa	NODE_50_length_4708_cov_4.183366	2606	3811	-	tet(B)_2_AF326777	1-1206/1206	===============	0/0	100.00	100.00	user_db	tet(B)_2_AF326777	ODID_ERR4014574	i2699
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1219-PRJ1139-Escherichia-coli-1D-1229_R1_001.fa	NODE_51_length_4639_cov_2.371232	1989	2804	+	sul2_3_HQ840942	1-816/816	===============	0/0	100.00	100.00	user_db	sul2_3_HQ840942	ODID_ERR4014574	i2700
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1219-PRJ1139-Escherichia-coli-1D-1229_R1_001.fa	NODE_51_length_4639_cov_2.371232	2865	3668	+	aph(3'')-Ib_5_AF321551	1-804/804	===============	0/0	100.00	100.00	user_db	aph(3'')-Ib_5_AF321551	ODID_ERR4014574	i2701
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1220-PRJ1139-Escherichia-coli-1D-1230_R1_001.fa	NODE_40_length_7840_cov_7.851160	1595	2455	-	blaTEM-1B_1_AY458016	1-861/861	===============	0/0	100.00	100.00	user_db	blaTEM-1B_1_AY458016	ODID_ERR4014575	i2702
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1221-PRJ1139-Escherichia-coli-1D-1231_R1_001.fa	NODE_4_length_472872_cov_14.842632	76697	80146	+	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.31	user_db	sitABCD_1_AY598030	ODID_ERR4014576	i2703
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1222-PRJ1139-Escherichia-coli-1D-1232_R1_001.fa	NODE_9_length_240680_cov_6.210727	28053	31502	-	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.31	user_db	sitABCD_1_AY598030	ODID_ERR4014577	i2704
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1223-PRJ1139-Proteus-mirabilis-1D-1233_R1_001.fa	NODE_18_length_49036_cov_68.828293	6580	7383	-	lnu(G)_1_KX470419	1-804/804	===============	0/0	100.00	100.00	user_db	lnu(G)_1_KX470419	ODID_ERR4014578	i2705
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1223-PRJ1139-Proteus-mirabilis-1D-1233_R1_001.fa	NODE_2_length_554498_cov_22.286094	209380	210033	+	cat_1_M11587	1-654/654	========/======	2/2	99.85	98.02	user_db	cat_1_M11587	ODID_ERR4014578	i2706
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1223-PRJ1139-Proteus-mirabilis-1D-1233_R1_001.fa	NODE_32_length_4737_cov_54.562256	1069	1872	-	aph(3'')-Ib_5_AF321551	1-804/804	===============	0/0	100.00	100.00	user_db	aph(3'')-Ib_5_AF321551	ODID_ERR4014578	i2707
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1223-PRJ1139-Proteus-mirabilis-1D-1233_R1_001.fa	NODE_32_length_4737_cov_54.562256	1933	2748	-	sul2_3_HQ840942	1-816/816	===============	0/0	100.00	100.00	user_db	sul2_3_HQ840942	ODID_ERR4014578	i2708
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1223-PRJ1139-Proteus-mirabilis-1D-1233_R1_001.fa	NODE_7_length_200185_cov_22.351278	114072	115268	+	tet(J)_1_ACLE01000065	1-1197/1197	===============	0/0	100.00	99.33	user_db	tet(J)_1_ACLE01000065	ODID_ERR4014578	i2709
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1224-PRJ1139-Escherichia-coli-1D-1234_R1_001.fa	NODE_26_length_55726_cov_8.290743	4072	4932	+	blaTEM-1C_1_FJ560503	1-861/861	===============	0/0	100.00	100.00	user_db	blaTEM-1C_1_FJ560503	ODID_ERR4014579	i2710
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1224-PRJ1139-Escherichia-coli-1D-1234_R1_001.fa	NODE_26_length_55726_cov_8.290743	5997	7243	-	tet(A)_6_AF534183	1-1247/1275	===============	0/0	97.80	100.00	user_db	tet(A)_6_AF534183	ODID_ERR4014579	i2711
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1224-PRJ1139-Escherichia-coli-1D-1234_R1_001.fa	NODE_50_length_6843_cov_9.411703	4913	5486	+	dfrA7_5_AJ419170	1-570/570	========/======	3/4	100.00	98.78	user_db	dfrA7_5_AJ419170	ODID_ERR4014579	i2712
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1224-PRJ1139-Escherichia-coli-1D-1234_R1_001.fa	NODE_5_length_281537_cov_10.037717	272871	276320	+	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.28	user_db	sitABCD_1_AY598030	ODID_ERR4014579	i2713
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1225-PRJ1139-Escherichia-coli-1D-1235_R1_001.fa	NODE_36_length_26197_cov_13.540928	5183	5998	+	sul2_2_AY034138	1-816/816	===============	0/0	100.00	100.00	user_db	sul2_2_AY034138	ODID_ERR4014580	i2714
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1225-PRJ1139-Escherichia-coli-1D-1235_R1_001.fa	NODE_36_length_26197_cov_13.540928	6059	6862	+	aph(3'')-Ib_5_AF321551	1-804/804	===============	0/0	100.00	99.88	user_db	aph(3'')-Ib_5_AF321551	ODID_ERR4014580	i2715
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1225-PRJ1139-Escherichia-coli-1D-1235_R1_001.fa	NODE_36_length_26197_cov_13.540928	7671	8531	-	blaTEM-1B_1_AY458016	1-861/861	===============	0/0	100.00	100.00	user_db	blaTEM-1B_1_AY458016	ODID_ERR4014580	i2716
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1226-PRJ1139-Escherichia-coli-1D-1236_R1_001.fa	NODE_14_length_104999_cov_15.765905	11563	15012	-	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.31	user_db	sitABCD_1_AY598030	ODID_ERR4014581	i2717
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1226-PRJ1139-Escherichia-coli-1D-1236_R1_001.fa	NODE_45_length_20860_cov_15.151064	6062	6535	+	dfrA17_1_FJ460238	1-474/474	===============	0/0	100.00	100.00	user_db	dfrA17_1_FJ460238	ODID_ERR4014581	i2718
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1226-PRJ1139-Escherichia-coli-1D-1236_R1_001.fa	NODE_45_length_20860_cov_15.151064	6666	7454	+	aadA5_1_AF137361	1-789/789	===============	0/0	100.00	100.00	user_db	aadA5_1_AF137361	ODID_ERR4014581	i2719
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1226-PRJ1139-Escherichia-coli-1D-1236_R1_001.fa	NODE_45_length_20860_cov_15.151064	7974	8840	+	sul1_5_EU780013	1-867/867	===============	0/0	100.00	99.89	user_db	sul1_5_EU780013	ODID_ERR4014581	i2720
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1226-PRJ1139-Escherichia-coli-1D-1236_R1_001.fa	NODE_82_length_4329_cov_18.899572	2128	3333	+	tet(B)_2_AF326777	1-1206/1206	===============	0/0	100.00	100.00	user_db	tet(B)_2_AF326777	ODID_ERR4014581	i2721
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1227-PRJ1139-Escherichia-coli-1D-1237_R1_001.fa	NODE_38_length_26638_cov_10.352684	6959	7432	+	dfrA1_8_X00926	1-474/474	===============	0/0	100.00	100.00	user_db	dfrA1_8_X00926	ODID_ERR4014582	i2722
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1227-PRJ1139-Escherichia-coli-1D-1237_R1_001.fa	NODE_38_length_26638_cov_10.352684	18332	19537	+	tet(B)_1_AP000342	1-1206/1206	===============	0/0	100.00	99.92	user_db	tet(B)_1_AP000342	ODID_ERR4014582	i2723
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1228-PRJ1139-Escherichia-coli-1D-1238_R1_001.fa	NODE_6_length_245955_cov_9.074821	4357	7806	-	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.28	user_db	sitABCD_1_AY598030	ODID_ERR4014583	i2724
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1229-PRJ1139-Escherichia-coli-1D-1239_R1_001.fa	NODE_36_length_48903_cov_6.999426	43409	44269	+	blaTEM-1B_1_AY458016	1-861/861	===============	0/0	100.00	100.00	user_db	blaTEM-1B_1_AY458016	ODID_ERR4014584	i2725
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1229-PRJ1139-Escherichia-coli-1D-1239_R1_001.fa	NODE_36_length_48903_cov_6.999426	44500	45336	-	aph(6)-Id_1_M28829	1-837/837	===============	0/0	100.00	99.88	user_db	aph(6)-Id_1_M28829	ODID_ERR4014584	i2726
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1229-PRJ1139-Escherichia-coli-1D-1239_R1_001.fa	NODE_36_length_48903_cov_6.999426	45336	46139	-	aph(3'')-Ib_5_AF321551	1-804/804	===============	0/0	100.00	99.88	user_db	aph(3'')-Ib_5_AF321551	ODID_ERR4014584	i2727
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1229-PRJ1139-Escherichia-coli-1D-1239_R1_001.fa	NODE_36_length_48903_cov_6.999426	46200	47015	-	sul2_2_AY034138	1-816/816	===============	0/0	100.00	100.00	user_db	sul2_2_AY034138	ODID_ERR4014584	i2728
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1229-PRJ1139-Escherichia-coli-1D-1239_R1_001.fa	NODE_79_length_4191_cov_5.038878	1840	3086	-	tet(A)_6_AF534183	1-1247/1275	===============	0/0	97.80	100.00	user_db	tet(A)_6_AF534183	ODID_ERR4014584	i2729
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1230-PRJ1139-Escherichia-coli-1D-1240_R1_001.fa	NODE_103_length_5856_cov_9.827195	1331	2536	-	tet(B)_2_AF326777	1-1206/1206	===============	0/0	100.00	100.00	user_db	tet(B)_2_AF326777	ODID_ERR4014585	i2730
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1230-PRJ1139-Escherichia-coli-1D-1240_R1_001.fa	NODE_15_length_97910_cov_8.219834	92630	96074	+	sitABCD_1_AY598030	6-3459/3459	========/======	3/9	99.60	97.45	user_db	sitABCD_1_AY598030	ODID_ERR4014585	i2731
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1232-PRJ1139-Escherichia-coli-1D-1242_R1_001.fa	NODE_2_length_365278_cov_4.794058	183576	187025	-	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.40	user_db	sitABCD_1_AY598030	ODID_ERR4014587	i2732
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1234-PRJ1139-Pseudomonas-aeruginosa-1D-1244_R1_001.fa	NODE_11_length_138563_cov_9.657466	56886	57674	+	blaOXA-50_1_AY306130	1-789/789	===============	0/0	100.00	99.24	user_db	blaOXA-50_1_AY306130	ODID_ERR4014589	i2733
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1234-PRJ1139-Pseudomonas-aeruginosa-1D-1244_R1_001.fa	NODE_14_length_130782_cov_6.683977	51867	52505	-	catB7_1_AF036933	1-639/639	===============	0/0	100.00	98.59	user_db	catB7_1_AF036933	ODID_ERR4014589	i2734
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1234-PRJ1139-Pseudomonas-aeruginosa-1D-1244_R1_001.fa	NODE_35_length_71313_cov_7.957225	31887	33080	+	blaPAO_4_AY083592	1-1194/1194	===============	0/0	100.00	99.25	user_db	blaPAO_4_AY083592	ODID_ERR4014589	i2735
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1234-PRJ1139-Pseudomonas-aeruginosa-1D-1244_R1_001.fa	NODE_35_length_71313_cov_7.957225	45436	46242	-	aph(3')-IIb_1_X90856	1-807/807	===============	0/0	100.00	99.26	user_db	aph(3')-IIb_1_X90856	ODID_ERR4014589	i2736
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1234-PRJ1139-Pseudomonas-aeruginosa-1D-1244_R1_001.fa	NODE_44_length_55652_cov_10.118289	3953	4150	+	crpP_1_HM560971	1-198/198	===============	0/0	100.00	98.48	user_db	crpP_1_HM560971	ODID_ERR4014589	i2737
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1234-PRJ1139-Pseudomonas-aeruginosa-1D-1244_R1_001.fa	NODE_5_length_186555_cov_6.958499	57913	58320	+	fosA_4_ACWU01000146	1-408/408	===============	0/0	100.00	99.75	user_db	fosA_4_ACWU01000146	ODID_ERR4014589	i2738
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1235-PRJ1139-Escherichia-coli-1D-1245_R1_001.fa	NODE_21_length_98091_cov_8.013372	35284	35757	+	dfrA5_1_X12868	1-474/474	===============	0/0	100.00	100.00	user_db	dfrA5_1_X12868	ODID_ERR4014590	i2739
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1236-PRJ1139-Enterobacter-aerogenes-1D-1246_R1_001.fa	NODE_11_length_191860_cov_6.937783	30285	30696	+	fosA_6_ACZD01000244	1-412/420	===============	0/0	98.10	90.29	user_db	fosA_6_ACZD01000244	ODID_ERR4014591	i2740
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1237-PRJ1139-Escherichia-coli-1D-1247_R1_001.fa	NODE_14_length_123571_cov_8.474539	114602	118051	+	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.34	user_db	sitABCD_1_AY598030	ODID_ERR4014592	i2741
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1239-PRJ1139-Escherichia-coli-1D-1249_R1_001.fa	NODE_12_length_123639_cov_8.823175	102422	105871	+	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.34	user_db	sitABCD_1_AY598030	ODID_ERR4014594	i2742
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1240-PRJ1139-Escherichia-coli-1D-1250_R1_001.fa	NODE_30_length_59050_cov_6.709960	41319	41792	-	dfrA1_8_X00926	1-474/474	===============	0/0	100.00	100.00	user_db	dfrA1_8_X00926	ODID_ERR4014595	i2743
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1240-PRJ1139-Escherichia-coli-1D-1250_R1_001.fa	NODE_66_length_9239_cov_6.164399	5620	6435	+	sul2_2_AY034138	1-816/816	===============	0/0	100.00	100.00	user_db	sul2_2_AY034138	ODID_ERR4014595	i2744
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_107/Assemblies/DTU2019-1240-PRJ1139-Escherichia-coli-1D-1250_R1_001.fa	NODE_72_length_6651_cov_6.997344	1288	2493	-	tet(B)_2_AF326777	1-1206/1206	===============	0/0	100.00	100.00	user_db	tet(B)_2_AF326777	ODID_ERR4014595	i2745
